SETTLEMENTDATE,TOTALDEMAND,RRP,TOTALDEMAND_lag_1,TOTALDEMAND_lag_2,TOTALDEMAND_lag_3
2018-01-11 09:00:00,0.4171739170053398,0.14083890890375708,0.3995674703698978,0.3394279309653552,0.24707951376865733
2018-01-11 10:00:00,0.43190619817389875,0.15756562017498707,0.4171739170053398,0.3995674703698978,0.3394279309653552
2018-01-11 11:00:00,0.4417170879578163,0.18090581574884196,0.43190619817389875,0.4171739170053398,0.3995674703698978
2018-01-11 12:00:00,0.4431454380881219,0.258260422027792,0.4417170879578163,0.43190619817389875,0.4171739170053398
2018-01-11 13:00:00,0.4533367656260441,0.2416623777663407,0.4431454380881219,0.4417170879578163,0.43190619817389875
2018-01-11 14:00:00,0.4663369539465292,0.2855378281008749,0.4533367656260441,0.4431454380881219,0.4417170879578163
2018-01-11 15:00:00,0.479603676501856,0.26232629953679876,0.4663369539465292,0.4533367656260441,0.4431454380881219
2018-01-11 16:00:00,0.5182313972772502,0.3922542460113227,0.479603676501856,0.4663369539465292,0.4533367656260441
2018-01-11 17:00:00,0.528058992910645,0.28692743180648483,0.5182313972772502,0.479603676501856,0.4663369539465292
2018-01-11 18:00:00,0.5128316111121236,0.2702521873391662,0.528058992910645,0.5182313972772502,0.479603676501856
2018-01-11 19:00:00,0.47854513313043323,0.2802624806999485,0.5128316111121236,0.528058992910645,0.5182313972772502
2018-01-11 20:00:00,0.449971296313171,0.16911991765311368,0.47854513313043323,0.5128316111121236,0.528058992910645
2018-01-11 21:00:00,0.3859825773177089,0.15908389089037567,0.449971296313171,0.47854513313043323,0.5128316111121236
2018-01-11 22:00:00,0.3622974795429279,0.20476067936181158,0.3859825773177089,0.449971296313171,0.47854513313043323
2018-01-11 23:00:00,0.3172205415125172,0.19284611425630466,0.3622974795429279,0.3859825773177089,0.449971296313171
2018-01-12 00:00:00,0.2556860636766233,0.1607565620174987,0.3172205415125172,0.3622974795429279,0.3859825773177089
2018-01-12 01:00:00,0.18777982297874418,0.14364384971693256,0.2556860636766233,0.3172205415125172,0.3622974795429279
2018-01-12 02:00:00,0.13084021310589078,0.20725681935151824,0.18777982297874418,0.2556860636766233,0.3172205415125172
2018-01-12 03:00:00,0.10218132832765336,0.2214359238291302,0.13084021310589078,0.18777982297874418,0.2556860636766233
2018-01-12 04:00:00,0.12134293767806903,0.16999485331960884,0.10218132832765336,0.13084021310589078,0.18777982297874418
2018-01-12 05:00:00,0.19039732584911273,0.12545033453422538,0.12134293767806903,0.10218132832765336,0.13084021310589078
2018-01-12 06:00:00,0.3003590238924022,0.15180133813690166,0.19039732584911273,0.12134293767806903,0.10218132832765336
2018-01-12 07:00:00,0.40448126818659524,0.23507462686567163,0.3003590238924022,0.19039732584911273,0.12134293767806903
2018-01-12 08:00:00,0.4704701329785619,0.21289243437982497,0.40448126818659524,0.3003590238924022,0.19039732584911273
2018-01-12 09:00:00,0.5032925710606088,0.21863098301595466,0.4704701329785619,0.40448126818659524,0.3003590238924022
2018-01-12 10:00:00,0.5342257294381367,0.23818836850231598,0.5032925710606088,0.4704701329785619,0.40448126818659524
2018-01-12 11:00:00,0.5347056429322108,0.24395265054040138,0.5342257294381367,0.5032925710606088,0.4704701329785619
2018-01-12 12:00:00,0.5816316147570363,0.251775604734946,0.5347056429322108,0.5342257294381367,0.5032925710606088
2018-01-12 13:00:00,0.6396145808654238,0.29498198661863095,0.5816316147570363,0.5347056429322108,0.5342257294381367
2018-01-12 14:00:00,0.7132516872907974,0.41091096242923314,0.6396145808654238,0.5816316147570363,0.5347056429322108
2018-01-12 15:00:00,0.7739668191455111,0.3875707668553782,0.7132516872907974,0.6396145808654238,0.5816316147570363
2018-01-12 16:00:00,0.8164353665870863,0.43041688111168297,0.7739668191455111,0.7132516872907974,0.6396145808654238
2018-01-12 17:00:00,0.8034268253418624,0.3451106536284097,0.8164353665870863,0.7739668191455111,0.7132516872907974
2018-01-12 18:00:00,0.7479049346041929,0.279027277406073,0.8034268253418624,0.8164353665870863,0.7739668191455111
2018-01-12 19:00:00,0.676210262858948,0.2954451878538343,0.7479049346041929,0.8034268253418624,0.8164353665870863
2018-01-12 20:00:00,0.6394490410842399,0.28862583633556355,0.676210262858948,0.7479049346041929,0.8034268253418624
2018-01-12 21:00:00,0.5667687242198367,0.24637159032424083,0.6394490410842399,0.676210262858948,0.7479049346041929
2018-01-12 22:00:00,0.49554485368713275,0.21487390633041684,0.5667687242198367,0.6394490410842399,0.676210262858948
2018-01-12 23:00:00,0.42408937933213053,0.20733401955738545,0.49554485368713275,0.5667687242198367,0.6394490410842399
2018-01-13 00:00:00,0.33559393851032426,0.12354606278950075,0.42408937933213053,0.49554485368713275,0.5667687242198367
2018-01-13 01:00:00,0.2384714451471026,0.14220277920741123,0.33559393851032426,0.42408937933213053,0.49554485368713275
2018-01-13 02:00:00,0.16010202717889843,0.13875450334534226,0.2384714451471026,0.33559393851032426,0.42408937933213053
2018-01-13 03:00:00,0.12434695315679811,0.1199691199176531,0.16010202717889843,0.2384714451471026,0.33559393851032426
2018-01-13 04:00:00,0.12060028673312562,0.1037570766855378,0.12434695315679811,0.16010202717889843,0.2384714451471026
2018-01-13 05:00:00,0.1349339055846137,0.09541945445187852,0.12060028673312562,0.12434695315679811,0.16010202717889843
2018-01-13 06:00:00,0.18247419705612555,0.11899125064333504,0.1349339055846137,0.12060028673312562,0.12434695315679811
2018-01-13 07:00:00,0.2707205688493618,0.13093154915079772,0.18247419705612555,0.1349339055846137,0.12060028673312562
2018-01-13 08:00:00,0.35886139004817363,0.16212043232115284,0.2707205688493618,0.18247419705612555,0.1349339055846137
2018-01-13 09:00:00,0.4126565034353301,0.22200205867215642,0.35886139004817363,0.2707205688493618,0.18247419705612555
2018-01-13 10:00:00,0.4660521951486215,0.23983530622748328,0.4126565034353301,0.35886139004817363,0.2707205688493618
2018-01-13 11:00:00,0.5079056635867155,0.2601646937725167,0.4660521951486215,0.4126565034353301,0.35886139004817363
2018-01-13 12:00:00,0.5452493120227442,0.1963715903242408,0.5079056635867155,0.4660521951486215,0.4126565034353301
2018-01-13 13:00:00,0.5533448148080651,0.18193515182707148,0.5452493120227442,0.5079056635867155,0.4660521951486215
2018-01-13 14:00:00,0.5442568326924363,0.09523932063818835,0.5533448148080651,0.5452493120227442,0.5079056635867155
2018-01-13 15:00:00,0.5444694525948741,0.146551724137931,0.5442568326924363,0.5533448148080651,0.5452493120227442
2018-01-13 16:00:00,0.5325809626214213,0.10563561502830673,0.5444694525948741,0.5442568326924363,0.5533448148080651
2018-01-13 17:00:00,0.49744400502997943,0.11518270715388573,0.5325809626214213,0.5444694525948741,0.5442568326924363
2018-01-13 18:00:00,0.45617903810756144,0.12609366958311888,0.49744400502997943,0.5325809626214213,0.5444694525948741
2018-01-13 19:00:00,0.3934128835511168,0.10705095213587235,0.45617903810756144,0.49744400502997943,0.5325809626214213
2018-01-13 20:00:00,0.3768596647895367,0.1463201235203294,0.3934128835511168,0.45617903810756144,0.49744400502997943
2018-01-13 21:00:00,0.3296595651619252,0.1492794647452393,0.3768596647895367,0.3934128835511168,0.45617903810756144
2018-01-13 22:00:00,0.2669283410180241,0.12086978898610393,0.3296595651619252,0.3768596647895367,0.3934128835511168
2018-01-13 23:00:00,0.2173446204127255,0.13301595470921254,0.2669283410180241,0.3296595651619252,0.3768596647895367
2018-01-14 00:00:00,0.16291696281581647,0.08504889346371586,0.2173446204127255,0.2669283410180241,0.3296595651619252
2018-01-14 01:00:00,0.10446091742450475,0.06899125064333503,0.16291696281581647,0.2173446204127255,0.2669283410180241
2018-01-14 02:00:00,0.03547107458098692,0.0828615542974781,0.10446091742450475,0.16291696281581647,0.2173446204127255
2018-01-14 03:00:00,0.02061501825493739,0.09848172928461141,0.03547107458098692,0.10446091742450475,0.16291696281581647
2018-01-14 04:00:00,0.019012016061914883,0.09608852290272771,0.02061501825493739,0.03547107458098692,0.10446091742450475
2018-01-14 05:00:00,0.025141544106480007,0.07472979927946474,0.019012016061914883,0.02061501825493739,0.03547107458098692
2018-01-14 06:00:00,0.04223010940812694,0.06798764796706122,0.025141544106480007,0.019012016061914883,0.02061501825493739
2018-01-14 07:00:00,0.08481180101207075,0.07238805970149251,0.04223010940812694,0.025141544106480007,0.019012016061914883
2018-01-14 08:00:00,0.11874365937076659,0.05012866700977864,0.08481180101207075,0.04223010940812694,0.025141544106480007
2018-01-14 09:00:00,0.13150161287383133,0.07429233144621714,0.11874365937076659,0.08481180101207075,0.04223010940812694
2018-01-14 10:00:00,0.12511694094634085,0.0711013896037056,0.13150161287383133,0.11874365937076659,0.08481180101207075
2018-01-14 11:00:00,0.11756969376659199,0.06857951621204322,0.12511694094634085,0.13150161287383133,0.11874365937076659
2018-01-14 12:00:00,0.10421184839593467,0.035563561502830646,0.11756969376659199,0.12511694094634085,0.13150161287383133
2018-01-14 13:00:00,0.10656357638825609,0.043360782295419426,0.10421184839593467,0.11756969376659199,0.12511694094634085
2018-01-14 14:00:00,0.11448594582444893,0.07081832218219247,0.10656357638825609,0.10421184839593467,0.11756969376659199
